epoch	accuracy	loss	val_accuracy	val_loss
0	0.9077764749526978	0.2442522495985031	0.897081732749939	0.253269761800766
1	0.9405627250671387	0.1586010754108429	0.9283471703529358	0.18020367622375488
2	0.9492174386978149	0.13517487049102783	0.9277186989784241	0.17064982652664185
3	0.9588328003883362	0.10925295203924179	0.9339674711227417	0.16159532964229584
4	0.9536834359169006	0.12464523315429688	0.9285057187080383	0.2043040692806244
5	0.9583234786987305	0.11123625189065933	0.925783097743988	0.1840379685163498
6	0.9607175588607788	0.10441263020038605	0.9354076981544495	0.16303031146526337
7	0.9531638026237488	0.12490677833557129	0.9295105338096619	0.17889757454395294
8	0.964039146900177	0.09656500071287155	0.9298425316810608	0.17097218334674835
9	0.9623968601226807	0.10190317034721375	0.9365774393081665	0.16009218990802765
10	0.9592780470848083	0.108428955078125	0.9273293018341064	0.17580397427082062
11	0.9691662192344666	0.08411688357591629	0.937020480632782	0.161600261926651
12	0.9649378657341003	0.09600264579057693	0.9339560270309448	0.18655109405517578
13	0.9703772068023682	0.08210687339305878	0.9361661076545715	0.1705654263496399
14	0.9726940393447876	0.07547622919082642	0.9358803629875183	0.17960301041603088
15	0.9673973321914673	0.09065087884664536	0.9360646605491638	0.17868272960186005
16	0.9766774773597717	0.06537167727947235	0.9347019791603088	0.17215003073215485
17	0.9754342436790466	0.06935440003871918	0.935217559337616	0.19623425602912903
18	0.9736775755882263	0.07486443966627121	0.9353649616241455	0.17655611038208008
19	0.9803048372268677	0.05636420473456383	0.9316757917404175	0.1858675628900528
20	0.9768419861793518	0.0660063773393631	0.9364637136459351	0.19537588953971863
21	0.9801352620124817	0.05754560977220535	0.9345512986183167	0.18963967263698578
22	0.9809731841087341	0.05455397441983223	0.9298050403594971	0.200719952583313
23	0.9776163101196289	0.06403632462024689	0.9345172643661499	0.21915705502033234
24	0.983701229095459	0.047146473079919815	0.934116005897522	0.21512331068515778
25	0.9814020395278931	0.053680021315813065	0.9343211054801941	0.21538324654102325
26	0.9800490736961365	0.057587869465351105	0.9353944063186646	0.20446445047855377
27	0.9849599599838257	0.04352705925703049	0.9262157082557678	0.21139152348041534
28	0.9825068116188049	0.0509912371635437	0.9348738789558411	0.22829551994800568
29	0.9838004112243652	0.047031816095113754	0.9287750124931335	0.22679685056209564
30	0.9850237369537354	0.04339814558625221	0.9327129125595093	0.2301228791475296
31	0.9824320673942566	0.051491983234882355	0.9347573518753052	0.23833096027374268
32	0.9857719540596008	0.041125982999801636	0.931039035320282	0.23060187697410583
33	0.9850327372550964	0.043456368148326874	0.9342980980873108	0.26630422472953796
34	0.9831780195236206	0.049062274396419525	0.9341548085212708	0.21993549168109894
35	0.9868918061256409	0.038059260696172714	0.9342662692070007	0.26159703731536865
36	0.9847338795661926	0.04434005916118622	0.9364445209503174	0.24797655642032623
37	0.9852919578552246	0.04248794540762901	0.9320122599601746	0.2191740870475769
38	0.9863640666007996	0.03873142600059509	0.932449221611023	0.24176432192325592
39	0.9844026565551758	0.04471217468380928	0.9348102807998657	0.2533748745918274
40	0.9873563647270203	0.036535732448101044	0.9346314072608948	0.2612571120262146
41	0.9870461821556091	0.03797728940844536	0.9332672953605652	0.2863518297672272
42	0.9842597246170044	0.04543790966272354	0.9326402544975281	0.23283763229846954
43	0.98805832862854	0.034178975969552994	0.9340571165084839	0.2515941858291626
44	0.9859458208084106	0.04075530916452408	0.9348487257957458	0.2725273072719574
45	0.9864522218704224	0.0391569510102272	0.9346905946731567	0.23188814520835876
46	0.987949550151825	0.03435712307691574	0.9344395399093628	0.23901598155498505
47	0.9862455725669861	0.04014952853322029	0.9349356889724731	0.2956378161907196
48	0.9880321025848389	0.03472273796796799	0.9371469616889954	0.24660800397396088
49	0.9850656390190125	0.04283159598708153	0.9341894388198853	0.20880091190338135
50	0.9729695916175842	0.07411717623472214	0.936247706413269	0.20794689655303955
51	0.9810673594474792	0.05229989439249039	0.9315398335456848	0.21621020138263702
52	0.982039213180542	0.050952933728694916	0.9353911876678467	0.25959348678588867
53	0.9827556014060974	0.04853247106075287	0.9325996041297913	0.21893329918384552
54	0.9867921471595764	0.03722050413489342	0.9361432194709778	0.2614261507987976
55	0.9856736063957214	0.04135531187057495	0.9340492486953735	0.3192642629146576
56	0.9879412651062012	0.03505752608180046	0.9364480972290039	0.24815726280212402
57	0.9888526797294617	0.03227650746703148	0.9340822696685791	0.2885074317455292
58	0.986262857913971	0.039742361754179	0.933928370475769	0.27820074558258057
59	0.988652765750885	0.03273722156882286	0.9335503578186035	0.2520493268966675
60	0.9878528714179993	0.03492000699043274	0.9335649609565735	0.2788337767124176
61	0.9862031936645508	0.0393841378390789	0.9351180195808411	0.2441854327917099
62	0.988993763923645	0.03151180222630501	0.9338352680206299	0.2514115571975708
63	0.9871026873588562	0.037304725497961044	0.9361021518707275	0.27666789293289185
64	0.9879664182662964	0.03458444029092789	0.9353412985801697	0.24899783730506897
65	0.9887963533401489	0.03211624175310135	0.9334526062011719	0.287720650434494
66	0.9862009882926941	0.03965165093541145	0.9343411326408386	0.2906343936920166
67	0.9892018437385559	0.03080022893846035	0.9348142147064209	0.2601568102836609
68	0.9884634017944336	0.033345744013786316	0.9353813529014587	0.27641114592552185
69	0.9868431091308594	0.03780606761574745	0.9369126558303833	0.2645110487937927
70	0.9897494912147522	0.02954433113336563	0.9315246939659119	0.26034459471702576
71	0.9874770641326904	0.0361425057053566	0.9350890517234802	0.28656288981437683
72	0.9887921214103699	0.032574620097875595	0.9320028424263	0.25437238812446594
73	0.9891926050186157	0.0311313234269619	0.9316052794456482	0.2619270980358124
74	0.9872104525566101	0.03682958334684372	0.9355924725532532	0.2727733552455902
75	0.9893323183059692	0.030389323830604553	0.935218095779419	0.26409921050071716
76	0.9887959361076355	0.032146356999874115	0.9355214238166809	0.30700257420539856
77	0.9861287474632263	0.04148729518055916	0.9349750876426697	0.1715339571237564
78	0.9896606802940369	0.02970997989177704	0.9333652853965759	0.26470687985420227
79	0.9870052337646484	0.03893132880330086	0.9347103238105774	0.3069847822189331
80	0.9887723326683044	0.03247472271323204	0.9360729455947876	0.2615000009536743
81	0.9882920384407043	0.034647583961486816	0.9345476627349854	0.27786576747894287
82	0.985903799533844	0.04111446440219879	0.9339114427566528	0.24462607502937317
83	0.989718496799469	0.02924365922808647	0.9349835515022278	0.2971562445163727
84	0.9871652722358704	0.03785981237888336	0.9360945820808411	0.2963503897190094
85	0.9880885481834412	0.03395354375243187	0.9334802031517029	0.2517608106136322
86	0.9886713624000549	0.032736215740442276	0.9316259622573853	0.2750256657600403
87	0.9864793419837952	0.03943157196044922	0.9358523488044739	0.27945369482040405
88	0.9898421764373779	0.028941819444298744	0.9340308904647827	0.25854185223579407
89	0.9881824851036072	0.0347754992544651	0.9343196749687195	0.28762930631637573
90	0.9873020648956299	0.03640952706336975	0.9289552569389343	0.2564784586429596
91	0.9896910190582275	0.03006071224808693	0.9347729086875916	0.2843236029148102
92	0.9870538115501404	0.03759266063570976	0.9364580512046814	0.27420350909233093
93	0.9893718957901001	0.030030695721507072	0.9381173253059387	0.26565587520599365
94	0.988418459892273	0.033666640520095825	0.9352911710739136	0.30841323733329773
95	0.986748456954956	0.038124632090330124	0.9354749917984009	0.2240407019853592
96	0.9897146821022034	0.02902224287390709	0.9341162443161011	0.26343753933906555
97	0.9878599047660828	0.03553641960024834	0.9363279342651367	0.30016031861305237
98	0.9889417290687561	0.031549010425806046	0.9365327954292297	0.266728937625885
99	0.9890084266662598	0.03178746998310089	0.9328323006629944	0.3151718080043793
100	0.9865533709526062	0.03815889731049538	0.9353599548339844	0.2938140034675598
101	0.9895804524421692	0.02928938716650009	0.9342262744903564	0.2898516356945038
102	0.9823633432388306	0.04973601922392845	0.9257104992866516	0.2166043072938919
103	0.9588435292243958	0.10985109210014343	0.9317793250083923	0.17860983312129974
104	0.9677385091781616	0.08725789189338684	0.9325357675552368	0.18982353806495667
105	0.9625371098518372	0.10168061405420303	0.9333573579788208	0.20204976201057434
106	0.9704583287239075	0.07953996956348419	0.9325138926506042	0.1959390938282013
107	0.9700789451599121	0.08200886845588684	0.9336531758308411	0.214150071144104
108	0.9668882489204407	0.08956755697727203	0.9218041300773621	0.20580685138702393
109	0.9654613137245178	0.09350476413965225	0.9305838942527771	0.20530828833580017
110	0.962637722492218	0.10182178020477295	0.9325283765792847	0.21783359348773956
111	0.9715397357940674	0.0768817812204361	0.9335479140281677	0.21608439087867737
112	0.9687987565994263	0.08522629737854004	0.933437705039978	0.20182816684246063
113	0.9660038948059082	0.09251660853624344	0.9351282119750977	0.1885404735803604
114	0.9775828719139099	0.061267100274562836	0.9334906935691833	0.2064526379108429
115	0.9688236117362976	0.08560065180063248	0.9333062767982483	0.1887550950050354
116	0.9683765172958374	0.08520694077014923	0.9355162978172302	0.19118966162204742
117	0.9712541699409485	0.07807108759880066	0.9257042407989502	0.22160731256008148
118	0.9538572430610657	0.12379605323076248	0.9303056597709656	0.20434437692165375
119	0.9670282602310181	0.08986008167266846	0.9313071370124817	0.18799671530723572
120	0.9653974771499634	0.09550741314888	0.9343639612197876	0.19274988770484924
121	0.9658647179603577	0.09204160422086716	0.9337608218193054	0.18233561515808105
122	0.9718217849731445	0.07767362147569656	0.933135449886322	0.18994024395942688
123	0.96747887134552	0.08904596418142319	0.934114933013916	0.1954433172941208
124	0.9749277830123901	0.06832312792539597	0.9337565302848816	0.20394955575466156
125	0.9735237956047058	0.07335826754570007	0.9354518055915833	0.21211032569408417
126	0.9736485481262207	0.07257238030433655	0.9356902837753296	0.19635753333568573
127	0.9801180362701416	0.05541372671723366	0.9337983131408691	0.2289673238992691
128	0.9751012325286865	0.06889065355062485	0.9339603781700134	0.24640673398971558
129	0.9794190526008606	0.05615996569395065	0.9351526498794556	0.2409883439540863
130	0.9805408716201782	0.055007874965667725	0.9343856573104858	0.23133018612861633
131	0.9768775105476379	0.06411860138177872	0.9353146553039551	0.1972782462835312
132	0.9826832413673401	0.0477631539106369	0.933280885219574	0.21972408890724182
133	0.979944109916687	0.05597762390971184	0.935249924659729	0.23164135217666626
134	0.981828510761261	0.050721425563097	0.9344523549079895	0.21548208594322205
135	0.9828280210494995	0.04805852472782135	0.9330886006355286	0.24853438138961792
136	0.9788737893104553	0.05905228480696678	0.9369547963142395	0.23349791765213013
137	0.9844959378242493	0.04333249479532242	0.9347702264785767	0.23903478682041168
138	0.9818741083145142	0.05102837458252907	0.9360955953598022	0.23768793046474457
139	0.9819614291191101	0.05012064054608345	0.9341655373573303	0.21423301100730896
140	0.9841300249099731	0.04430172219872475	0.9332274198532104	0.23246921598911285
141	0.9809383749961853	0.05320098251104355	0.9350488781929016	0.2400272935628891
142	0.9840424656867981	0.04385831207036972	0.933383584022522	0.2397368848323822
143	0.9760154485702515	0.06671547889709473	0.9343230724334717	0.2225104570388794
144	0.9768924117088318	0.06378500163555145	0.9344938397407532	0.21040129661560059
145	0.9826934933662415	0.048080239444971085	0.9351825714111328	0.23032858967781067
146	0.9806391596794128	0.05429002270102501	0.9355252385139465	0.2823818325996399
147	0.9848023056983948	0.04240605980157852	0.9370228052139282	0.2548450827598572
148	0.9849656224250793	0.04283755272626877	0.9357137084007263	0.2776399552822113
149	0.9810386300086975	0.05313176289200783	0.93321293592453	0.22105814516544342
150	0.984710693359375	0.04219669848680496	0.933027446269989	0.23548610508441925
151	0.9797835350036621	0.05658246576786041	0.9349129796028137	0.21310800313949585
152	0.9766733050346375	0.0631537064909935	0.9329494833946228	0.20927764475345612
153	0.9812308549880981	0.05253555625677109	0.9352325201034546	0.2441735416650772
154	0.9785100221633911	0.05972915515303612	0.9351717233657837	0.25346383452415466
155	0.9845186471939087	0.04282731935381889	0.9343673586845398	0.25948482751846313
156	0.9636858105659485	0.09620556980371475	0.9300271272659302	0.19404765963554382
157	0.9666334986686707	0.08855568617582321	0.9344481825828552	0.18763457238674164
158	0.974770188331604	0.06971009820699692	0.9316636323928833	0.19050568342208862
159	0.9739114046096802	0.07186991721391678	0.9345712065696716	0.20763273537158966
160	0.9752146005630493	0.06663628667593002	0.9343815445899963	0.1918555200099945
161	0.976198136806488	0.06618349254131317	0.93443763256073	0.22148871421813965
162	0.976654052734375	0.06451807916164398	0.9363653659820557	0.19753089547157288
163	0.9824777841567993	0.049338243901729584	0.9349824786186218	0.20763123035430908
164	0.9789267778396606	0.058827850967645645	0.9360747337341309	0.26333916187286377
165	0.9820985794067383	0.04969599097967148	0.9346903562545776	0.21899394690990448
166	0.9815173745155334	0.05177515745162964	0.9341790676116943	0.2641148865222931
167	0.9780961871147156	0.0602845661342144	0.9346339702606201	0.209028959274292
168	0.9837176203727722	0.0449097566306591	0.9338484406471252	0.256039559841156
169	0.9807851314544678	0.05418858304619789	0.9359142780303955	0.2341146171092987
170	0.9814162254333496	0.051310040056705475	0.9317633509635925	0.22319573163986206
171	0.9829155206680298	0.04758099094033241	0.935248076915741	0.24316303431987762
172	0.9783833622932434	0.05981193482875824	0.9346849322319031	0.25037315487861633
173	0.9839442372322083	0.04396327584981918	0.934374213218689	0.23312146961688995
174	0.9818170666694641	0.05137346684932709	0.9369644522666931	0.24841685593128204
175	0.980999767780304	0.05247042328119278	0.9355059266090393	0.20394666492938995
176	0.9836252331733704	0.045784253627061844	0.934236466884613	0.23104599118232727
177	0.9804849624633789	0.05473381280899048	0.9351872801780701	0.24464602768421173
178	0.9838682413101196	0.04465546831488609	0.9341320991516113	0.23394913971424103
179	0.9827244281768799	0.04887445271015167	0.9370812177658081	0.234798863530159
180	0.9807856678962708	0.05365676432847977	0.9352133870124817	0.23461474478244781
181	0.9846560955047607	0.043250977993011475	0.9322640895843506	0.2229336053133011
182	0.9803000092506409	0.054787974804639816	0.9360840916633606	0.27415454387664795
183	0.9830165505409241	0.04694027826189995	0.9357826113700867	0.22588835656642914
184	0.9825586080551147	0.04885499179363251	0.9348850250244141	0.25670501589775085
185	0.9793714284896851	0.057179056107997894	0.9339284896850586	0.21326369047164917
186	0.9820351600646973	0.04899201542139053	0.9347302913665771	0.21879422664642334
187	0.9735937118530273	0.07285694032907486	0.9356414675712585	0.2178235799074173
188	0.9766559600830078	0.0637984499335289	0.9317647814750671	0.20857083797454834
189	0.9796692132949829	0.05605808272957802	0.9335857629776001	0.21960651874542236
190	0.9746291637420654	0.06996089220046997	0.9344679713249207	0.22027365863323212
191	0.9718736410140991	0.07513958215713501	0.9298663139343262	0.19841094315052032
192	0.9645653963088989	0.09683623909950256	0.9320737719535828	0.20060612261295319
193	0.950864315032959	0.12934812903404236	0.9243056178092957	0.19243347644805908
194	0.9566931128501892	0.1161804124712944	0.9287450313568115	0.19201363623142242
195	0.9511916041374207	0.1311897337436676	0.9276796579360962	0.18944554030895233
196	0.9595397710800171	0.1083214059472084	0.9258337616920471	0.18806511163711548
197	0.9588809609413147	0.1110478937625885	0.9301539063453674	0.18692059814929962
198	0.9535908699035645	0.12468457221984863	0.9295794367790222	0.18667204678058624
199	0.9628119468688965	0.10072368383407593	0.9282652735710144	0.1842004358768463
